X		Y
-3.000000	-1.000000
-2.990000	-0.990000 
-2.980000	-0.980000
-2.980000	-0.980000 
-2.970000	-0.970000 
-2.960000	-0.960000 
-2.950000	-0.950000 
-2.940000	-0.940000 
-2.930000	-0.930000 
-2.920000	-0.920000 
-2.910000	-0.910000 
-2.900000	-0.900000 
-2.890000	-0.890000 
-2.880000	-0.880000 
-2.870000	-0.870000 
-2.860000	-0.860000 
-2.850000	-0.850000 
-2.840000	-0.840000 
-2.830000	-0.830000 
-2.820000	-0.820000 
-2.810000	-0.810000 
-2.800000	-0.800000 
-2.790000	-0.790000 
-2.780000	-0.780000 
-2.770000	-0.770000 
-2.760000	-0.760000 
-2.750000	-0.750000 
-2.740000	-0.740000 
-2.730000	-0.730000 
-2.720000	-0.720000 
-2.710000	-0.710000 
-2.700000	-0.700000 
-2.690000	-0.690000 
-2.680000	-0.680000 
-2.670000	-0.670000 
-2.660000	-0.660000 
-2.650000	-0.650000 
-2.640000	-0.640000 
-2.630000	-0.630000 
-2.620000	-0.620000 
-2.610000	-0.610000 
-2.600000	-0.600000 
-2.590000	-0.590000 
-2.580000	-0.580000 
-2.570000	-0.570000 
-2.560000	-0.560000 
-2.550000	-0.550000 
-2.540000	-0.540000 
-2.530000	-0.530000 
-2.520000	-0.520000 
-2.510000	-0.510000 
-2.500000	-0.500000 
-2.490000	-0.490000 
-2.480000	-0.480000 
-2.470000	-0.470000 
-2.460000	-0.460000 
-2.450000	-0.450000 
-2.440000	-0.440000 
-2.430000	-0.430000 
-2.420000	-0.420000 
-2.410000	-0.410000 
-2.400000	-0.400000 
-2.390000	-0.390000 
-2.380000	-0.380000 
-2.370000	-0.370000 
-2.360000	-0.360000 
-2.350000	-0.350000 
-2.340000	-0.340000 
-2.330000	-0.330000 
-2.320000	-0.320000 
-2.310000	-0.310000 
-2.300000	-0.300000 
-2.290000	-0.290000 
-2.280000	-0.280000 
-2.270000	-0.270000 
-2.260000	-0.260000 
-2.250000	-0.250000 
-2.240000	-0.240000 
-2.230000	-0.230000 
-2.220000	-0.220000 
-2.210000	-0.210000 
-2.200000	-0.200000 
-2.190000	-0.190000 
-2.180000	-0.180000 
-2.170000	-0.170000 
-2.160000	-0.160000 
-2.150000	-0.150000 
-2.140000	-0.140000 
-2.130000	-0.130000 
-2.120000	-0.120000 
-2.110000	-0.110000 
-2.100000	-0.100000 
-2.090000	-0.090000 
-2.080000	-0.080000 
-2.070000	-0.070000 
-2.060000	-0.060000 
-2.050000	-0.050000 
-2.040000	-0.040000 
-2.030000	-0.030000 
-2.020000	-0.020000 
-2.010000	-0.010000 
-2.000000	-0.000000 Max
-1.990000	-0.781080 
-1.980000	-0.808103 
-1.970000	-0.834948 
-1.960000	-0.861594 
-1.950000	-0.888016 
-1.940000	-0.914194 
-1.930000	-0.940102 
-1.920000	-0.965719 
-1.910000	-0.991020 
-1.900000	-1.015981 
-1.890000	-1.040579 
-1.880000	-1.064789 
-1.870000	-1.088586 
-1.860000	-1.111945 
-1.850000	-1.134842 
-1.840000	-1.157250 
-1.830000	-1.179145 
-1.820000	-1.200499 
-1.810000	-1.221287 
-1.800000	-1.241481 
-1.790000	-1.261056 
-1.780000	-1.279983 
-1.770000	-1.298234 
-1.760000	-1.315783 
-1.750000	-1.332599 
-1.740000	-1.348655 
-1.730000	-1.363920 
-1.720000	-1.378364 
-1.710000	-1.391958 
-1.700000	-1.404669 
-1.690000	-1.416467 
-1.680000	-1.427317 
-1.670000	-1.437189 
-1.660000	-1.446046 
-1.650000	-1.453854 
-1.640000	-1.460578 
-1.630000	-1.466180 
-1.620000	-1.470622 
-1.610000	-1.473864 
-1.600000	-1.475866 
-1.590000	-1.476585 Min
-1.580000	-1.475977 
-1.570000	-1.473996 
-1.560000	-1.470594 
-1.550000	-1.465721 
-1.540000	-1.459325 
-1.530000	-1.451348 
-1.520000	-1.441734 
-1.510000	-1.430419 
-1.500000	-1.417340 
-1.490000	-1.402424 
-1.480000	-1.385599 
-1.470000	-1.366784 
-1.460000	-1.345895 
-1.450000	-1.322839 
-1.440000	-1.297518 
-1.430000	-1.269823 
-1.420000	-1.239641 
-1.410000	-1.206843 
-1.400000	-1.171292 
-1.390000	-1.132836 
-1.380000	-1.091311 
-1.370000	-1.046532 
-1.360000	-0.998297 
-1.350000	-0.946383 
-1.340000	-0.890537 
-1.330000	-0.830482 
-1.320000	-0.765902 
-1.310000	-0.696444 
-1.300000	-0.621708 
-1.290000	-0.541239 
-1.280000	-0.454518 
-1.270000	-0.360948 
-1.260000	-0.259844 
-1.250000	-0.150409 
-1.240000	-0.031712 
-1.230000	0.097335 
-1.220000	0.238023 
-1.210000	0.391885 
-1.200000	0.560763 
-1.190000	0.746886 
-1.180000	0.952980 
-1.170000	1.182412 
-1.160000	1.439393 
-1.150000	1.729257 
-1.140000	2.058862 
-1.130000	2.437180 
-1.120000	2.876175 
-1.110000	3.392163 
-1.100000	4.007992 
-1.090000	4.756663 
-1.080000	5.687687 
-1.070000	6.878867 
-1.060000	8.459885 
-1.050000	10.664175 
-1.040000	13.958613 
-1.030000	19.432595 
-1.020000	30.354325 
-1.010000	63.064883 
-1.000000	32708324081713.984375 Max
-0.990000	-67.605017 Min
-0.980000	-34.892416 
-0.970000	-23.967282 
-0.960000	-18.488538 
-0.950000	-15.187981 
-0.940000	-12.976220 
-0.930000	-11.386381 
-0.920000	-10.185035 
-0.910000	-9.242508 
-0.900000	-8.481000 
-0.890000	-7.851010 
-0.880000	-7.319542 
-0.870000	-6.863757 
-0.860000	-6.467349 
-0.850000	-6.118363 
-0.840000	-5.807839 
-0.830000	-5.528927 
-0.820000	-5.276307 
-0.810000	-5.045779 
-0.800000	-4.833991 
-0.790000	-4.638230 
-0.780000	-4.456281 
-0.770000	-4.286317 
-0.760000	-4.126821 
-0.750000	-3.976519 
-0.740000	-3.834337 
-0.730000	-3.699365 
-0.720000	-3.570824 
-0.710000	-3.448044 
-0.700000	-3.330451 
-0.690000	-3.217543 
-0.680000	-3.108887 
-0.670000	-3.004104 
-0.660000	-2.902860 
-0.650000	-2.804863 
-0.640000	-2.709857 
-0.630000	-2.617614 
-0.620000	-2.527932 
-0.610000	-2.440632 
-0.600000	-2.355556 
-0.590000	-2.272562 
-0.580000	-2.191523 
-0.570000	-2.112327 
-0.560000	-2.034873 
-0.550000	-1.959072 
-0.540000	-1.884841 
-0.530000	-1.812108 
-0.520000	-1.740810 
-0.510000	-1.670887 
-0.500000	-1.602287 
-0.490000	-1.534964 
-0.480000	-1.468875 
-0.470000	-1.403984 
-0.460000	-1.340255 
-0.450000	-1.277660 
-0.440000	-1.216171 
-0.430000	-1.155765 
-0.420000	-1.096419 
-0.410000	-1.038115 
-0.400000	-0.980835 
-0.390000	-0.924566 
-0.380000	-0.869293 
-0.370000	-0.815004 
-0.360000	-0.761691 
-0.350000	-0.709343 
-0.340000	-0.657952 
-0.330000	-0.607512 
-0.320000	-0.558017 
-0.310000	-0.509462 
-0.300000	-0.461842 
-0.290000	-0.415154 
-0.280000	-0.369394 
-0.270000	-0.324560 
-0.260000	-0.280650 
-0.250000	-0.237661 
-0.240000	-0.195593 
-0.230000	-0.154444 
-0.220000	-0.114212 
-0.210000	-0.074898 
-0.200000	-0.036499 
-0.190000	0.000983 
-0.180000	0.037551 
-0.170000	0.073203 
-0.160000	0.107942 
-0.150000	0.141768 
-0.140000	0.174681 
-0.130000	0.206682 
-0.120000	0.237771 
-0.110000	0.267951 
-0.100000	0.297221 
-0.090000	0.325583 
-0.080000	0.353039 
-0.070000	0.379591 
-0.060000	0.405239 
-0.050000	0.429987 
-0.040000	0.453836 
-0.030000	0.476789 
-0.020000	0.498849 
-0.010000	0.520019 
-0.000000	0.540302 
0.010000	0.559703 
0.020000	0.578224 
0.030000	0.595870 
0.040000	0.612645 
0.050000	0.628555 
0.060000	0.643605 
0.070000	0.657799 
0.080000	0.671144 
0.090000	0.683646 
0.100000	0.695311 
0.110000	0.706146 
0.120000	0.716157 
0.130000	0.725352 
0.140000	0.733739 
0.150000	0.741326 
0.160000	0.748120 
0.170000	0.754131 
0.180000	0.759367 
0.190000	0.763837 
0.200000	0.767551 
0.210000	0.770518 
0.220000	0.772750 
0.230000	0.774255 
0.240000	0.775045 
0.250000	0.775130 Max
0.260000	0.774522 
0.270000	0.773232 
0.280000	0.771271 
0.290000	0.768653 
0.300000	0.765388 
0.310000	0.761489 
0.320000	0.756970 
0.330000	0.751842 
0.340000	0.746119 
0.350000	0.739815 
0.360000	0.732942 
0.370000	0.725515 
0.380000	0.717548 
0.390000	0.709054 
